flow_id,session_id,src_ip,dst_ip,src_port,dst_port,protocol,start_ts,end_ts,bytes_sent,bytes_received,packets_sent,packets_received,flow_direction,app_protocol,entropy_score
sess-0780-flow-6,sess-0780,172.18.154.228,161.9.184.81,58700,5904,TCP,2025-09-03T08:19:35,2025-09-03T08:43:41,278837,265619,3360,1172,egress,VNC,0.8513339152785846
sess-0780-flow-7,sess-0780,172.18.154.228,161.9.184.81,31130,5901,TCP,2025-09-03T08:19:35,2025-09-03T08:43:41,278837,265619,8751,1267,egress,VNC,0.7202282546840179
sess-0781-flow-0,sess-0781,172.31.119.43,191.213.86.20,51106,5901,TCP,2025-09-08T14:12:18,2025-09-08T14:42:41,67794,79271,6059,1808,egress,VNC,0.8145665054138267
sess-0781-flow-1,sess-0781,172.31.119.43,191.213.86.20,41873,5902,TCP,2025-09-08T14:12:18,2025-09-08T14:42:41,67794,79271,571,4467,egress,VNC,0.9033391673814215
sess-0781-flow-2,sess-0781,172.31.119.43,191.213.86.20,11576,5900,TCP,2025-09-08T14:12:18,2025-09-08T14:42:41,67794,79271,1244,148,egress,VNC,0.42403524495663925
sess-0781-flow-3,sess-0781,172.31.119.43,191.213.86.20,30863,5903,TCP,2025-09-08T14:12:18,2025-09-08T14:42:41,67794,79271,2277,1473,egress,VNC,0.43263824736403766
sess-0782-flow-0,sess-0782,192.168.106.22,115.63.125.114,13521,5900,TCP,2025-09-17T23:08:56,2025-09-17T23:28:22,215285,215785,8445,582,egress,VNC,0.8275382043525501
sess-0783-flow-0,sess-0783,172.27.248.175,120.173.150.21,32217,5903,TCP,2025-09-01T03:05:43,2025-09-01T03:44:02,58196,50682,2069,2397,egress,VNC,0.9313159969303806
sess-0783-flow-1,sess-0783,172.27.248.175,120.173.150.21,18042,5901,TCP,2025-09-01T03:05:43,2025-09-01T03:44:02,58196,50682,1292,4565,egress,VNC,0.9131066159386081
sess-0783-flow-2,sess-0783,172.27.248.175,120.173.150.21,60804,5900,TCP,2025-09-01T03:05:43,2025-09-01T03:44:02,58196,50682,5904,657,egress,VNC,0.3448461707056597
sess-0783-flow-3,sess-0783,172.27.248.175,120.173.150.21,36857,5902,TCP,2025-09-01T03:05:43,2025-09-01T03:44:02,58196,50682,7353,4376,egress,VNC,0.8875359403670593
sess-0783-flow-4,sess-0783,172.27.248.175,120.173.150.21,19593,5904,TCP,2025-09-01T03:05:43,2025-09-01T03:44:02,58196,50682,7605,1229,egress,VNC,0.9000649878886025
sess-0783-flow-5,sess-0783,172.27.248.175,120.173.150.21,57111,5900,TCP,2025-09-01T03:05:43,2025-09-01T03:44:02,58196,50682,9624,2794,egress,VNC,0.7601062377657155
sess-0784-flow-0,sess-0784,192.168.172.57,61.236.90.248,6502,5901,TCP,2025-08-24T19:55:02,2025-08-24T20:37:52,45906,42677,305,1859,egress,VNC,0.8454857295087792
sess-0784-flow-1,sess-0784,192.168.172.57,61.236.90.248,33010,5903,TCP,2025-08-24T19:55:02,2025-08-24T20:37:52,45906,42677,7042,1811,egress,VNC,0.3448372585720306
sess-0784-flow-2,sess-0784,192.168.172.57,61.236.90.248,52472,5900,TCP,2025-08-24T19:55:02,2025-08-24T20:37:52,45906,42677,5249,4048,egress,VNC,0.8359612861111825
sess-0784-flow-3,sess-0784,192.168.172.57,61.236.90.248,18346,5902,TCP,2025-08-24T19:55:02,2025-08-24T20:37:52,45906,42677,4655,2214,egress,VNC,0.7896356918638927
sess-0784-flow-4,sess-0784,192.168.172.57,61.236.90.248,31979,5901,TCP,2025-08-24T19:55:02,2025-08-24T20:37:52,45906,42677,2973,1500,egress,VNC,0.7288147065246255
sess-0784-flow-5,sess-0784,192.168.172.57,61.236.90.248,34995,5904,TCP,2025-08-24T19:55:02,2025-08-24T20:37:52,45906,42677,4591,3074,egress,VNC,0.6974460392843761
sess-0785-flow-0,sess-0785,10.119.179.96,120.155.107.102,25240,5901,TCP,2025-09-07T14:11:59,2025-09-07T14:34:54,159208,133088,9957,4778,egress,VNC,0.745859241894659
sess-0785-flow-1,sess-0785,10.119.179.96,120.155.107.102,62494,5903,TCP,2025-09-07T14:11:59,2025-09-07T14:34:54,159208,133088,7719,293,egress,VNC,0.7746720535798373
sess-0785-flow-2,sess-0785,10.119.179.96,120.155.107.102,34516,5904,TCP,2025-09-07T14:11:59,2025-09-07T14:34:54,159208,133088,203,4097,egress,VNC,0.6179283217451308
sess-0786-flow-0,sess-0786,192.168.141.135,211.38.42.222,59914,5900,TCP,2025-08-24T18:02:31,2025-08-24T18:32:33,89861,100796,6768,4872,egress,VNC,0.3385941672552115
sess-0786-flow-1,sess-0786,192.168.141.135,211.38.42.222,13288,5901,TCP,2025-08-24T18:02:31,2025-08-24T18:32:33,89861,100796,3746,1840,egress,VNC,0.5180739068259883
sess-0786-flow-2,sess-0786,192.168.141.135,211.38.42.222,36807,5901,TCP,2025-08-24T18:02:31,2025-08-24T18:32:33,89861,100796,7769,976,egress,VNC,0.6234084262165571
sess-0787-flow-0,sess-0787,192.168.154.253,184.200.105.228,6131,5900,TCP,2025-09-07T05:43:26,2025-09-07T06:06:04,342783,369839,4883,2945,egress,VNC,0.9066403151755187
sess-0787-flow-1,sess-0787,192.168.154.253,184.200.105.228,19735,5900,TCP,2025-09-07T05:43:26,2025-09-07T06:06:04,342783,369839,3296,2267,egress,VNC,0.38928926527495183
sess-0787-flow-2,sess-0787,192.168.154.253,184.200.105.228,45145,5903,TCP,2025-09-07T05:43:26,2025-09-07T06:06:04,342783,369839,6354,4309,egress,VNC,0.5864529277099886
sess-0787-flow-3,sess-0787,192.168.154.253,184.200.105.228,65151,5902,TCP,2025-09-07T05:43:26,2025-09-07T06:06:04,342783,369839,6437,1885,egress,VNC,0.7955583604049964
sess-0787-flow-4,sess-0787,192.168.154.253,184.200.105.228,53046,5904,TCP,2025-09-07T05:43:26,2025-09-07T06:06:04,342783,369839,498,3027,egress,VNC,0.8577697398754709
sess-0787-flow-5,sess-0787,192.168.154.253,184.200.105.228,42112,5904,TCP,2025-09-07T05:43:26,2025-09-07T06:06:04,342783,369839,6670,1100,egress,VNC,0.3564400395893205
sess-0787-flow-6,sess-0787,192.168.154.253,184.200.105.228,10640,5903,TCP,2025-09-07T05:43:26,2025-09-07T06:06:04,342783,369839,9882,4878,egress,VNC,0.7175403035385476
sess-0787-flow-7,sess-0787,192.168.154.253,184.200.105.228,7607,5904,TCP,2025-09-07T05:43:26,2025-09-07T06:06:04,342783,369839,6144,797,egress,VNC,0.9244792727520386
sess-0787-flow-8,sess-0787,192.168.154.253,184.200.105.228,6212,5902,TCP,2025-09-07T05:43:26,2025-09-07T06:06:04,342783,369839,485,4283,egress,VNC,0.6340101127025333
sess-0788-flow-0,sess-0788,192.168.133.179,83.42.149.162,19965,5902,TCP,2025-09-19T01:46:05,2025-09-19T02:04:18,103740,91449,979,1555,egress,VNC,0.8075742951549942
sess-0788-flow-1,sess-0788,192.168.133.179,83.42.149.162,51182,5901,TCP,2025-09-19T01:46:05,2025-09-19T02:04:18,103740,91449,3757,2355,egress,VNC,0.3846842232739036
sess-0788-flow-2,sess-0788,192.168.133.179,83.42.149.162,36687,5900,TCP,2025-09-19T01:46:05,2025-09-19T02:04:18,103740,91449,1706,4740,egress,VNC,0.33108900939680425
sess-0788-flow-3,sess-0788,192.168.133.179,83.42.149.162,28451,5904,TCP,2025-09-19T01:46:05,2025-09-19T02:04:18,103740,91449,4002,3172,egress,VNC,0.9212561980162564
sess-0788-flow-4,sess-0788,192.168.133.179,83.42.149.162,55042,5901,TCP,2025-09-19T01:46:05,2025-09-19T02:04:18,103740,91449,5454,4635,egress,VNC,0.9396631561796667
sess-0788-flow-5,sess-0788,192.168.133.179,83.42.149.162,54852,5903,TCP,2025-09-19T01:46:05,2025-09-19T02:04:18,103740,91449,7748,2011,egress,VNC,0.5194488917538678
sess-0788-flow-6,sess-0788,192.168.133.179,83.42.149.162,32952,5901,TCP,2025-09-19T01:46:05,2025-09-19T02:04:18,103740,91449,2775,1989,egress,VNC,0.40054533216431165
sess-0788-flow-7,sess-0788,192.168.133.179,83.42.149.162,49017,5904,TCP,2025-09-19T01:46:05,2025-09-19T02:04:18,103740,91449,845,2060,egress,VNC,0.5674189715719358
sess-0789-flow-0,sess-0789,192.168.76.110,215.72.82.177,46603,5904,TCP,2025-09-06T13:52:24,2025-09-06T14:15:21,309773,341199,4606,4128,egress,VNC,0.3499533695301425
sess-0789-flow-1,sess-0789,192.168.76.110,215.72.82.177,51823,5900,TCP,2025-09-06T13:52:24,2025-09-06T14:15:21,309773,341199,2763,1932,egress,VNC,0.6259943507489558
sess-0789-flow-2,sess-0789,192.168.76.110,215.72.82.177,64525,5901,TCP,2025-09-06T13:52:24,2025-09-06T14:15:21,309773,341199,5700,2216,egress,VNC,0.6641075688544409
sess-0790-flow-0,sess-0790,192.168.236.60,37.126.253.119,10649,5900,TCP,2025-08-30T22:32:22,2025-08-30T22:38:35,891108,903593,3981,3491,egress,VNC,0.4693973910252649
sess-0791-flow-0,sess-0791,172.30.102.43,169.7.180.230,20940,5901,TCP,2025-08-29T20:52:28,2025-08-29T21:22:05,23849,22954,8887,3960,egress,VNC,0.4853669700569681
sess-0791-flow-1,sess-0791,172.30.102.43,169.7.180.230,41294,5900,TCP,2025-08-29T20:52:28,2025-08-29T21:22:05,23849,22954,8262,2686,egress,VNC,0.623424707756842
sess-0791-flow-2,sess-0791,172.30.102.43,169.7.180.230,36615,5904,TCP,2025-08-29T20:52:28,2025-08-29T21:22:05,23849,22954,3416,3952,egress,VNC,0.7783322028107958
sess-0791-flow-3,sess-0791,172.30.102.43,169.7.180.230,24825,5900,TCP,2025-08-29T20:52:28,2025-08-29T21:22:05,23849,22954,4684,3910,egress,VNC,0.46619378130055056
sess-0791-flow-4,sess-0791,172.30.102.43,169.7.180.230,40186,5904,TCP,2025-08-29T20:52:28,2025-08-29T21:22:05,23849,22954,6557,3346,egress,VNC,0.4055430553844753
sess-0791-flow-5,sess-0791,172.30.102.43,169.7.180.230,16722,5900,TCP,2025-08-29T20:52:28,2025-08-29T21:22:05,23849,22954,9815,3605,egress,VNC,0.6725398794121678
sess-0791-flow-6,sess-0791,172.30.102.43,169.7.180.230,18382,5904,TCP,2025-08-29T20:52:28,2025-08-29T21:22:05,23849,22954,6324,1720,egress,VNC,0.6490411498428608
sess-0791-flow-7,sess-0791,172.30.102.43,169.7.180.230,9208,5903,TCP,2025-08-29T20:52:28,2025-08-29T21:22:05,23849,22954,6737,4855,egress,VNC,0.5646065480971181
sess-0792-flow-0,sess-0792,172.27.89.101,58.211.79.70,27131,5900,TCP,2025-09-17T18:51:48,2025-09-17T19:24:48,15281,18010,5233,2262,egress,VNC,0.5064793025986407
sess-0792-flow-1,sess-0792,172.27.89.101,58.211.79.70,58251,5904,TCP,2025-09-17T18:51:48,2025-09-17T19:24:48,15281,18010,8873,3607,egress,VNC,0.6422563218869645
sess-0792-flow-2,sess-0792,172.27.89.101,58.211.79.70,36174,5901,TCP,2025-09-17T18:51:48,2025-09-17T19:24:48,15281,18010,330,1933,egress,VNC,0.8174821397777634
sess-0792-flow-3,sess-0792,172.27.89.101,58.211.79.70,7055,5904,TCP,2025-09-17T18:51:48,2025-09-17T19:24:48,15281,18010,4276,2005,egress,VNC,0.7292592096579732
sess-0793-flow-0,sess-0793,10.78.176.158,193.169.22.152,3290,5903,TCP,2025-09-09T07:58:34,2025-09-09T08:36:44,36632,39421,2210,3148,egress,VNC,0.6911152248500342
sess-0793-flow-1,sess-0793,10.78.176.158,193.169.22.152,62103,5900,TCP,2025-09-09T07:58:34,2025-09-09T08:36:44,36632,39421,1277,2307,egress,VNC,0.4481109987538618
sess-0793-flow-2,sess-0793,10.78.176.158,193.169.22.152,26642,5904,TCP,2025-09-09T07:58:34,2025-09-09T08:36:44,36632,39421,6894,2985,egress,VNC,0.8062915407586244
sess-0793-flow-3,sess-0793,10.78.176.158,193.169.22.152,19492,5902,TCP,2025-09-09T07:58:34,2025-09-09T08:36:44,36632,39421,2485,1344,egress,VNC,0.5679671763730889
sess-0793-flow-4,sess-0793,10.78.176.158,193.169.22.152,16126,5903,TCP,2025-09-09T07:58:34,2025-09-09T08:36:44,36632,39421,9895,3045,egress,VNC,0.6287391157909944
sess-0793-flow-5,sess-0793,10.78.176.158,193.169.22.152,22989,5902,TCP,2025-09-09T07:58:34,2025-09-09T08:36:44,36632,39421,1181,425,egress,VNC,0.47945637347381054
sess-0793-flow-6,sess-0793,10.78.176.158,193.169.22.152,7574,5900,TCP,2025-09-09T07:58:34,2025-09-09T08:36:44,36632,39421,2203,66,egress,VNC,0.7604183871078847
sess-0793-flow-7,sess-0793,10.78.176.158,193.169.22.152,34028,5902,TCP,2025-09-09T07:58:34,2025-09-09T08:36:44,36632,39421,5981,4578,egress,VNC,0.7607158691860125
sess-0793-flow-8,sess-0793,10.78.176.158,193.169.22.152,55595,5903,TCP,2025-09-09T07:58:34,2025-09-09T08:36:44,36632,39421,9305,730,egress,VNC,0.8556966684623648
sess-0794-flow-0,sess-0794,172.28.93.170,96.222.125.201,6431,5900,TCP,2025-09-19T00:33:59,2025-09-19T00:55:57,21993,25694,9715,4561,egress,VNC,0.5663345249500196
sess-0794-flow-1,sess-0794,172.28.93.170,96.222.125.201,6009,5901,TCP,2025-09-19T00:33:59,2025-09-19T00:55:57,21993,25694,7750,4822,egress,VNC,0.4072422858291262
sess-0794-flow-2,sess-0794,172.28.93.170,96.222.125.201,60556,5901,TCP,2025-09-19T00:33:59,2025-09-19T00:55:57,21993,25694,5557,499,egress,VNC,0.9030637414515521
sess-0794-flow-3,sess-0794,172.28.93.170,96.222.125.201,28776,5901,TCP,2025-09-19T00:33:59,2025-09-19T00:55:57,21993,25694,8383,4566,egress,VNC,0.6334327573266897
sess-0794-flow-4,sess-0794,172.28.93.170,96.222.125.201,20359,5900,TCP,2025-09-19T00:33:59,2025-09-19T00:55:57,21993,25694,1637,3218,egress,VNC,0.7674859070420736
sess-0794-flow-5,sess-0794,172.28.93.170,96.222.125.201,52071,5903,TCP,2025-09-19T00:33:59,2025-09-19T00:55:57,21993,25694,8476,1506,egress,VNC,0.4978239413551819
sess-0794-flow-6,sess-0794,172.28.93.170,96.222.125.201,59516,5903,TCP,2025-09-19T00:33:59,2025-09-19T00:55:57,21993,25694,1850,1294,egress,VNC,0.7182129440703904
sess-0794-flow-7,sess-0794,172.28.93.170,96.222.125.201,50349,5900,TCP,2025-09-19T00:33:59,2025-09-19T00:55:57,21993,25694,3377,2071,egress,VNC,0.6563895281030241
sess-0795-flow-0,sess-0795,10.250.43.134,76.188.101.54,16937,5900,TCP,2025-09-11T16:05:39,2025-09-11T17:02:36,57053,59246,2346,3128,egress,VNC,0.42735934811122056
sess-0795-flow-1,sess-0795,10.250.43.134,76.188.101.54,54905,5903,TCP,2025-09-11T16:05:39,2025-09-11T17:02:36,57053,59246,6768,1012,egress,VNC,0.49023426971033923
sess-0795-flow-2,sess-0795,10.250.43.134,76.188.101.54,2868,5903,TCP,2025-09-11T16:05:39,2025-09-11T17:02:36,57053,59246,7620,1800,egress,VNC,0.6450795559367501
sess-0796-flow-0,sess-0796,10.188.191.253,10.191.204.82,14195,5901,TCP,2025-09-08T11:37:00,2025-09-08T12:06:49,89174,96805,3744,2665,egress,VNC,0.6793650116864702
sess-0796-flow-1,sess-0796,10.188.191.253,10.191.204.82,58919,5900,TCP,2025-09-08T11:37:00,2025-09-08T12:06:49,89174,96805,4514,2563,egress,VNC,0.8221190096877358
sess-0796-flow-2,sess-0796,10.188.191.253,10.191.204.82,18585,5903,TCP,2025-09-08T11:37:00,2025-09-08T12:06:49,89174,96805,3411,4335,egress,VNC,0.5478101359091847
sess-0796-flow-3,sess-0796,10.188.191.253,10.191.204.82,33059,5901,TCP,2025-09-08T11:37:00,2025-09-08T12:06:49,89174,96805,9788,4832,egress,VNC,0.46726447411923316
sess-0796-flow-4,sess-0796,10.188.191.253,10.191.204.82,23967,5904,TCP,2025-09-08T11:37:00,2025-09-08T12:06:49,89174,96805,1190,1666,egress,VNC,0.8651788353398893
sess-0796-flow-5,sess-0796,10.188.191.253,10.191.204.82,22210,5903,TCP,2025-09-08T11:37:00,2025-09-08T12:06:49,89174,96805,1691,637,egress,VNC,0.6309522980018029
sess-0797-flow-0,sess-0797,10.244.221.85,188.114.161.56,16140,5901,TCP,2025-09-09T16:42:19,2025-09-09T17:14:41,289131,300933,3029,771,egress,VNC,0.5723345633578872
sess-0798-flow-0,sess-0798,192.168.81.75,147.220.46.34,1678,5900,TCP,2025-08-30T18:35:01,2025-08-30T19:13:18,123215,126123,7784,1746,egress,VNC,0.42050974069970026
sess-0799-flow-0,sess-0799,10.204.104.199,143.204.58.132,18300,5904,TCP,2025-09-14T03:26:35,2025-09-14T03:52:40,55618,53206,4390,3604,egress,VNC,0.7592606160544366
sess-0799-flow-1,sess-0799,10.204.104.199,143.204.58.132,47691,5901,TCP,2025-09-14T03:26:35,2025-09-14T03:52:40,55618,53206,7436,2826,egress,VNC,0.6241183928925722
sess-0799-flow-2,sess-0799,10.204.104.199,143.204.58.132,43120,5903,TCP,2025-09-14T03:26:35,2025-09-14T03:52:40,55618,53206,2623,3299,egress,VNC,0.46886278207893284
sess-0799-flow-3,sess-0799,10.204.104.199,143.204.58.132,58801,5900,TCP,2025-09-14T03:26:35,2025-09-14T03:52:40,55618,53206,1958,760,egress,VNC,0.6225018709214641
sess-0799-flow-4,sess-0799,10.204.104.199,143.204.58.132,51929,5900,TCP,2025-09-14T03:26:35,2025-09-14T03:52:40,55618,53206,7435,1234,egress,VNC,0.918686772210644
sess-0799-flow-5,sess-0799,10.204.104.199,143.204.58.132,15095,5903,TCP,2025-09-14T03:26:35,2025-09-14T03:52:40,55618,53206,6620,1403,egress,VNC,0.9029840110115743
sess-0799-flow-6,sess-0799,10.204.104.199,143.204.58.132,19925,5902,TCP,2025-09-14T03:26:35,2025-09-14T03:52:40,55618,53206,7689,3377,egress,VNC,0.8890078982536644
sess-0799-flow-7,sess-0799,10.204.104.199,143.204.58.132,7148,5902,TCP,2025-09-14T03:26:35,2025-09-14T03:52:40,55618,53206,346,3188,egress,VNC,0.3249716312272605
sess-0800-flow-0,sess-0800,10.147.105.44,157.52.32.177,61339,5900,TCP,2025-09-17T09:13:02,2025-09-17T09:50:46,833096,877779,2534,391,egress,VNC,0.723728389815408
sess-0800-flow-1,sess-0800,10.147.105.44,157.52.32.177,54904,5901,TCP,2025-09-17T09:13:02,2025-09-17T09:50:46,833096,877779,5326,4730,egress,VNC,0.6597649550395329
sess-0800-flow-2,sess-0800,10.147.105.44,157.52.32.177,29131,5900,TCP,2025-09-17T09:13:02,2025-09-17T09:50:46,833096,877779,6020,658,egress,VNC,0.5492133542390949
sess-0800-flow-3,sess-0800,10.147.105.44,157.52.32.177,16149,5901,TCP,2025-09-17T09:13:02,2025-09-17T09:50:46,833096,877779,7796,2397,egress,VNC,0.44045222736015543
sess-0801-flow-0,sess-0801,10.91.241.169,221.211.146.87,62699,5904,TCP,2025-09-04T04:34:13,2025-09-04T05:16:17,94185,82601,7140,260,egress,VNC,0.4086974570651256
sess-0801-flow-1,sess-0801,10.91.241.169,221.211.146.87,56014,5901,TCP,2025-09-04T04:34:13,2025-09-04T05:16:17,94185,82601,3590,2934,egress,VNC,0.4705837664493999
sess-0801-flow-2,sess-0801,10.91.241.169,221.211.146.87,48472,5902,TCP,2025-09-04T04:34:13,2025-09-04T05:16:17,94185,82601,5014,2416,egress,VNC,0.5451306987175587
sess-0801-flow-3,sess-0801,10.91.241.169,221.211.146.87,27256,5903,TCP,2025-09-04T04:34:13,2025-09-04T05:16:17,94185,82601,3164,2792,egress,VNC,0.6171622213014998
sess-0801-flow-4,sess-0801,10.91.241.169,221.211.146.87,29640,5903,TCP,2025-09-04T04:34:13,2025-09-04T05:16:17,94185,82601,8499,2283,egress,VNC,0.569283348570214
sess-0801-flow-5,sess-0801,10.91.241.169,221.211.146.87,18721,5901,TCP,2025-09-04T04:34:13,2025-09-04T05:16:17,94185,82601,1070,4756,egress,VNC,0.9264105241094154
sess-0802-flow-0,sess-0802,10.80.220.126,125.42.229.26,43463,5902,TCP,2025-08-29T15:44:44,2025-08-29T16:08:26,156626,161027,3285,1449,egress,VNC,0.584770325908859
sess-0802-flow-1,sess-0802,10.80.220.126,125.42.229.26,61761,5904,TCP,2025-08-29T15:44:44,2025-08-29T16:08:26,156626,161027,6550,248,egress,VNC,0.7528809701028888
sess-0802-flow-2,sess-0802,10.80.220.126,125.42.229.26,55452,5902,TCP,2025-08-29T15:44:44,2025-08-29T16:08:26,156626,161027,4135,2332,egress,VNC,0.3617027033811787
sess-0802-flow-3,sess-0802,10.80.220.126,125.42.229.26,30480,5901,TCP,2025-08-29T15:44:44,2025-08-29T16:08:26,156626,161027,4068,3139,egress,VNC,0.6458339692490833
sess-0803-flow-0,sess-0803,192.168.188.202,70.187.255.200,28028,5901,TCP,2025-08-23T23:46:47,2025-08-24T00:14:14,308113,254257,7387,4913,egress,VNC,0.41753300675428523
sess-0803-flow-1,sess-0803,192.168.188.202,70.187.255.200,7198,5900,TCP,2025-08-23T23:46:47,2025-08-24T00:14:14,308113,254257,9785,754,egress,VNC,0.3402793725760813
sess-0803-flow-2,sess-0803,192.168.188.202,70.187.255.200,45858,5903,TCP,2025-08-23T23:46:47,2025-08-24T00:14:14,308113,254257,7828,818,egress,VNC,0.5740276165255945
sess-0804-flow-0,sess-0804,10.236.161.55,93.143.213.171,24054,5903,TCP,2025-09-05T13:51:01,2025-09-05T14:08:06,34304,30776,3043,1637,egress,VNC,0.9069895144907143
sess-0804-flow-1,sess-0804,10.236.161.55,93.143.213.171,21913,5903,TCP,2025-09-05T13:51:01,2025-09-05T14:08:06,34304,30776,3661,1689,egress,VNC,0.9178182372911519
sess-0804-flow-2,sess-0804,10.236.161.55,93.143.213.171,23648,5904,TCP,2025-09-05T13:51:01,2025-09-05T14:08:06,34304,30776,2330,3448,egress,VNC,0.7581116475028098
sess-0804-flow-3,sess-0804,10.236.161.55,93.143.213.171,21155,5904,TCP,2025-09-05T13:51:01,2025-09-05T14:08:06,34304,30776,5140,2899,egress,VNC,0.5511010021750122
sess-0805-flow-0,sess-0805,10.69.224.200,61.182.50.241,40615,5901,TCP,2025-09-09T03:17:04,2025-09-09T03:34:37,77140,74391,1940,1960,egress,VNC,0.7856198155793077
sess-0805-flow-1,sess-0805,10.69.224.200,61.182.50.241,34534,5900,TCP,2025-09-09T03:17:04,2025-09-09T03:34:37,77140,74391,1416,4591,egress,VNC,0.8135339745198393
sess-0806-flow-0,sess-0806,172.24.238.186,170.174.174.232,15319,5904,TCP,2025-08-24T01:31:10,2025-08-24T02:05:29,157062,176752,1831,1705,egress,VNC,0.7214730961925244
sess-0807-flow-0,sess-0807,192.168.39.185,128.183.172.185,41666,5903,TCP,2025-09-19T05:12:37,2025-09-19T05:43:51,67430,65516,9786,654,egress,VNC,0.4818765380843763
sess-0807-flow-1,sess-0807,192.168.39.185,128.183.172.185,24688,5904,TCP,2025-09-19T05:12:37,2025-09-19T05:43:51,67430,65516,4805,191,egress,VNC,0.5338687692879427
sess-0807-flow-2,sess-0807,192.168.39.185,128.183.172.185,52274,5902,TCP,2025-09-19T05:12:37,2025-09-19T05:43:51,67430,65516,5489,1336,egress,VNC,0.6179972318185099
sess-0808-flow-0,sess-0808,192.168.110.173,17.135.55.161,8412,5900,TCP,2025-08-28T04:51:13,2025-08-28T05:12:30,26260,31065,3905,4554,egress,VNC,0.4352498569880712
sess-0808-flow-1,sess-0808,192.168.110.173,17.135.55.161,32425,5903,TCP,2025-08-28T04:51:13,2025-08-28T05:12:30,26260,31065,9599,509,egress,VNC,0.5948211626249531
sess-0808-flow-2,sess-0808,192.168.110.173,17.135.55.161,19916,5900,TCP,2025-08-28T04:51:13,2025-08-28T05:12:30,26260,31065,7928,3938,egress,VNC,0.45933584444345943
sess-0808-flow-3,sess-0808,192.168.110.173,17.135.55.161,64340,5904,TCP,2025-08-28T04:51:13,2025-08-28T05:12:30,26260,31065,4745,1459,egress,VNC,0.3551175465431091
sess-0808-flow-4,sess-0808,192.168.110.173,17.135.55.161,43337,5902,TCP,2025-08-28T04:51:13,2025-08-28T05:12:30,26260,31065,9516,1241,egress,VNC,0.7856428134650011
sess-0808-flow-5,sess-0808,192.168.110.173,17.135.55.161,27516,5904,TCP,2025-08-28T04:51:13,2025-08-28T05:12:30,26260,31065,6021,4682,egress,VNC,0.8073739276085004
sess-0808-flow-6,sess-0808,192.168.110.173,17.135.55.161,30239,5904,TCP,2025-08-28T04:51:13,2025-08-28T05:12:30,26260,31065,8124,3742,egress,VNC,0.3913502063678248
sess-0808-flow-7,sess-0808,192.168.110.173,17.135.55.161,46824,5903,TCP,2025-08-28T04:51:13,2025-08-28T05:12:30,26260,31065,4728,3533,egress,VNC,0.5952842936418505
sess-0809-flow-0,sess-0809,10.24.234.148,182.116.163.88,7181,5903,TCP,2025-09-15T03:12:37,2025-09-15T03:35:25,345475,292228,1027,1561,egress,VNC,0.8697891989730395
sess-0809-flow-1,sess-0809,10.24.234.148,182.116.163.88,14656,5903,TCP,2025-09-15T03:12:37,2025-09-15T03:35:25,345475,292228,6600,1771,egress,VNC,0.9060205838733495
sess-0809-flow-2,sess-0809,10.24.234.148,182.116.163.88,30302,5903,TCP,2025-09-15T03:12:37,2025-09-15T03:35:25,345475,292228,2925,4471,egress,VNC,0.7211704814838109
sess-0809-flow-3,sess-0809,10.24.234.148,182.116.163.88,42202,5901,TCP,2025-09-15T03:12:37,2025-09-15T03:35:25,345475,292228,504,629,egress,VNC,0.6690388449333439
sess-0809-flow-4,sess-0809,10.24.234.148,182.116.163.88,32037,5901,TCP,2025-09-15T03:12:37,2025-09-15T03:35:25,345475,292228,5166,1885,egress,VNC,0.30454752055971634
sess-0809-flow-5,sess-0809,10.24.234.148,182.116.163.88,23319,5903,TCP,2025-09-15T03:12:37,2025-09-15T03:35:25,345475,292228,8021,855,egress,VNC,0.914486794408393
sess-0809-flow-6,sess-0809,10.24.234.148,182.116.163.88,58881,5903,TCP,2025-09-15T03:12:37,2025-09-15T03:35:25,345475,292228,603,4558,egress,VNC,0.5302818509899212
sess-0809-flow-7,sess-0809,10.24.234.148,182.116.163.88,9981,5904,TCP,2025-09-15T03:12:37,2025-09-15T03:35:25,345475,292228,4591,2054,egress,VNC,0.7483090865212763
sess-0810-flow-0,sess-0810,10.172.154.141,172.129.96.13,4411,5901,TCP,2025-09-07T22:30:36,2025-09-07T22:59:48,69640,83300,4099,1496,egress,VNC,0.541483712175868
sess-0810-flow-1,sess-0810,10.172.154.141,172.129.96.13,62043,5900,TCP,2025-09-07T22:30:36,2025-09-07T22:59:48,69640,83300,4313,4783,egress,VNC,0.6895963903871771
sess-0810-flow-2,sess-0810,10.172.154.141,172.129.96.13,56235,5902,TCP,2025-09-07T22:30:36,2025-09-07T22:59:48,69640,83300,1558,2072,egress,VNC,0.7844702804499124
sess-0810-flow-3,sess-0810,10.172.154.141,172.129.96.13,43604,5903,TCP,2025-09-07T22:30:36,2025-09-07T22:59:48,69640,83300,6961,2211,egress,VNC,0.8937202920867382
sess-0810-flow-4,sess-0810,10.172.154.141,172.129.96.13,65074,5901,TCP,2025-09-07T22:30:36,2025-09-07T22:59:48,69640,83300,4818,4200,egress,VNC,0.7178767031921551
sess-0810-flow-5,sess-0810,10.172.154.141,172.129.96.13,62653,5904,TCP,2025-09-07T22:30:36,2025-09-07T22:59:48,69640,83300,6910,395,egress,VNC,0.36160733009951757
