session_id,user_id,device_id,src_ip,dst_ip,src_geo,dst_geo,start_ts,end_ts,duration_seconds,total_bytes_in,total_bytes_out,avg_bytes_per_sec_out,num_clipboard_events,total_clipboard_bytes,num_screenshot_events,avg_frame_rate,num_file_transfer_events,total_files_transferred,total_files_size_bytes,processes_spawned_count,auth_method,device_trust_score,is_encrypted,label
sess-0793,mark09,dev-25,10.78.176.158,193.169.22.152,Montenegro,Norfolk Island,2025-09-09T07:58:34,2025-09-09T08:36:44,2290,354797,329689,143.96899563318777,0,1831.7704789601296,2,7.339162483672483,0,0,37342.45917149449,3,mfa,0.27345298026697873,False,normal
sess-0794,nbaird,dev-21,172.28.93.170,96.222.125.201,Greenland,Montenegro,2025-09-19T00:33:59,2025-09-19T00:55:57,1318,205559,175948,133.49620637329286,0,1926.1093391377701,1,6.471159394115686,0,1,25609.030760599777,0,password,0.8252995567062563,False,normal
sess-0795,christopher18,dev-14,10.250.43.134,76.188.101.54,Bangladesh,United States Minor Outlying Islands,2025-09-11T16:05:39,2025-09-11T17:02:36,3417,177740,171161,50.091015510681885,0,3733.7967880268143,0,5.77421095185804,0,2,51523.59218253734,5,kerberos,0.7541601748205823,True,normal
sess-0796,jamie48,dev-30,10.188.191.253,10.191.204.82,Greece,Tokelau,2025-09-08T11:37:00,2025-09-08T12:06:49,1789,580832,535045,299.07490217998884,1,3982.9450923224385,1,3.539118369259735,0,0,127096.97393718295,1,password,0.8220822700579381,True,normal
sess-0797,hmoore,dev-21,10.244.221.85,188.114.161.56,Zimbabwe,United Kingdom,2025-09-09T16:42:19,2025-09-09T17:14:41,1942,300933,289131,148.88311019567456,1,3138.1408694076185,4,5.295649538877182,0,0,2928.481899809461,0,kerberos,0.6296342624932013,True,normal
sess-0798,monicacollins,dev-22,192.168.81.75,147.220.46.34,Namibia,Cook Islands,2025-08-30T18:35:01,2025-08-30T19:13:18,2297,126123,123215,53.6417065737919,0,2100.821341419058,0,6.974151308021634,0,0,76263.89451160518,1,password,0.7822219484741058,True,normal
sess-0799,ahill,dev-49,10.204.104.199,143.204.58.132,Malta,Greenland,2025-09-14T03:26:35,2025-09-14T03:52:40,1565,425655,444948,284.311821086262,0,1320.2173928447353,1,3.2266565102399705,0,1,62793.48116437832,2,mfa,0.8344224256176613,True,normal
sess-0800,kstevens,dev-25,10.147.105.44,157.52.32.177,Guatemala,Reunion,2025-09-17T09:13:02,2025-09-17T09:50:46,2264,3511119,3332386,1471.9019434628976,2,1269.0325823625394,1,5.2888967563281994,0,0,33521.71803021906,2,password,0.5776648914060516,True,normal
sess-0801,zaustin,dev-18,10.91.241.169,221.211.146.87,Kuwait,Hungary,2025-09-04T04:34:13,2025-09-04T05:16:17,2524,495610,565115,223.89659270998416,1,5145.60165489204,0,7.571156881720812,0,0,181167.84492806,2,password,0.5768596509317498,True,normal
sess-0802,longsonya,dev-49,10.80.220.126,125.42.229.26,Papua New Guinea,United States Virgin Islands,2025-08-29T15:44:44,2025-08-29T16:08:26,1422,644109,626507,440.5815752461322,0,2349.3044550860345,0,6.132516536330482,0,0,74211.5810288033,1,password,0.7557995978021198,True,normal
sess-0803,reginajenkins,dev-27,192.168.188.202,70.187.255.200,Madagascar,Seychelles,2025-08-23T23:46:47,2025-08-24T00:14:14,1647,762771,924341,561.2270795385549,0,273.0455779212451,3,3.560568241690981,0,1,179434.48680485715,1,kerberos,0.8094884029473403,True,normal
sess-0804,qhayes,dev-17,10.236.161.55,93.143.213.171,Hong Kong,Guam,2025-09-05T13:51:01,2025-09-05T14:08:06,1025,123107,137219,133.87219512195122,1,751.2969401594319,0,7.192888331857124,0,1,7788.926860222297,3,password,0.9189313413531259,True,normal
sess-0805,randysmith,dev-6,10.69.224.200,61.182.50.241,Libyan Arab Jamahiriya,Kyrgyz Republic,2025-09-09T03:17:04,2025-09-09T03:34:37,1053,148782,154281,146.51566951566952,0,2261.4083679196683,1,3.230165680708593,1,0,23082.134612624708,2,password,0.8876502236235239,True,normal
sess-0806,kelleyjohn,dev-31,172.24.238.186,170.174.174.232,Taiwan,Andorra,2025-08-24T01:31:10,2025-08-24T02:05:29,2059,176752,157062,76.28071879553181,0,1852.6941079437913,0,4.556881684526619,0,1,84675.1109934683,3,mfa,0.8059333787960565,True,normal
sess-0807,thompsondavid,dev-2,192.168.39.185,128.183.172.185,Philippines,Faroe Islands,2025-09-19T05:12:37,2025-09-19T05:43:51,1874,196550,202290,107.94557097118464,0,551.2305115246943,0,3.5592997317316124,0,0,16260.163503614252,3,mfa,0.8649603206711467,True,normal
sess-0808,nhoward,dev-48,192.168.110.173,17.135.55.161,Taiwan,North Macedonia,2025-08-28T04:51:13,2025-08-28T05:12:30,1277,248523,210080,164.5105716523101,0,478.35109545253135,1,4.336234875355261,1,0,15679.844993857172,1,password,0.8317929723404461,True,normal
sess-0809,myerskyle,dev-35,10.24.234.148,182.116.163.88,Vanuatu,Egypt,2025-09-15T03:12:37,2025-09-15T03:35:25,1368,2337827,2763806,2020.326023391813,1,398.0116385972762,0,6.266451223797418,0,0,500.17471184068484,2,password,0.9066647130700521,True,normal
sess-0810,jamessmith,dev-4,10.172.154.141,172.129.96.13,Cyprus,Turkmenistan,2025-09-07T22:30:36,2025-09-07T22:59:48,1752,666407,557123,317.9925799086758,0,1306.1761571032107,0,4.778803574971513,1,1,31111.757335674174,0,mfa,0.8554736547687146,False,normal
sess-0811,jenniferwilliams,dev-23,192.168.167.127,44.33.139.248,Nigeria,Cote d'Ivoire,2025-08-25T10:34:06,2025-08-25T10:58:54,1488,165472,192226,129.18413978494624,1,174.40095427953707,0,5.570940904605056,0,0,157902.62922235974,3,password,0.9632850394462311,False,normal
sess-0812,hmcmillan,dev-15,10.182.145.44,32.245.171.207,Iran,Palau,2025-09-16T01:08:48,2025-09-16T02:00:14,3086,299743,342287,110.91607258587167,0,783.750151458495,2,4.77110339017138,0,1,8032.511675947608,1,kerberos,0.5621271330440802,False,normal
sess-0813,pricestephen,dev-42,10.142.145.255,151.157.94.35,Aruba,Bangladesh,2025-09-05T02:27:50,2025-09-05T02:57:37,1787,345371,294569,164.8399552322328,0,1144.675288461632,1,3.843008456187762,0,0,126793.10764555358,0,password,0.9110742672372713,True,normal
sess-0814,mturner,dev-5,172.19.66.14,181.124.151.211,El Salvador,Bhutan,2025-08-31T08:39:33,2025-08-31T09:10:28,1855,924618,869402,468.6803234501348,0,3119.583238726845,0,3.244559126392435,0,1,36403.07988732674,1,kerberos,0.7244228031332947,False,normal
sess-0815,tina62,dev-50,172.26.44.201,192.253.182.114,Bangladesh,Grenada,2025-09-18T20:54:48,2025-09-18T21:11:51,1023,1992724,1902891,1860.1085043988269,0,1026.6105702847012,0,5.0350539611866125,0,0,15297.3593140836,2,password,0.7846764967285764,True,normal
sess-0816,oreyes,dev-42,192.168.6.206,113.252.34.81,Georgia,Dominica,2025-08-21T14:34:47,2025-08-21T15:04:31,1784,344657,365263,204.74383408071748,0,3263.3467125932225,1,5.1492287185317505,0,0,51251.59642373356,0,kerberos,0.6974631405799048,True,normal
sess-0817,christinebrown,dev-3,172.22.118.225,107.69.41.140,Norway,Argentina,2025-09-10T13:15:13,2025-09-10T13:43:25,1692,1555771,1810132,1069.8179669030733,1,2747.4160390881384,1,7.2571751892873735,0,0,17561.227972584933,1,password,0.6998131862818441,True,normal
sess-0818,vstevenson,dev-49,10.20.71.110,14.163.103.66,Oman,Suriname,2025-09-01T07:22:55,2025-09-01T07:57:47,2092,1245482,1296072,619.5372848948375,0,2583.216854120879,1,4.710383979855354,1,0,54486.86028618087,3,kerberos,0.859912614975334,True,normal
sess-0819,perezjessica,dev-2,172.17.186.249,215.242.98.160,Spain,Poland,2025-09-03T18:05:31,2025-09-03T18:44:47,2356,193950,163970,69.59677419354838,2,3024.558440666795,2,6.12933054807684,0,0,82925.96193953992,5,kerberos,0.7902089892917824,False,normal
sess-0820,lboyd,dev-16,172.18.17.87,210.61.81.2,Zimbabwe,Congo,2025-08-31T13:11:00,2025-08-31T13:45:48,2088,759582,701057,335.75526819923374,0,2254.460061319924,2,5.214291547897096,0,3,69553.6151566505,1,kerberos,0.7119518419592585,True,normal
sess-0821,shawnamartinez,dev-13,10.104.163.159,113.64.41.110,Japan,Saint Kitts and Nevis,2025-08-23T06:43:35,2025-08-23T07:09:48,1573,63255,58969,37.48823903369358,2,1004.8895822387211,0,4.862133755879841,0,1,6837.16112563429,2,password,0.7183141499859212,True,normal
sess-0822,frank33,dev-2,172.23.247.142,60.176.121.163,North Macedonia,Cook Islands,2025-09-12T10:11:54,2025-09-12T10:38:33,1599,213294,220550,137.92995622263916,0,1444.596459565249,0,3.2325924817253435,0,0,5011.673400546057,7,password,0.9286407968457615,True,normal
sess-0823,xmiller,dev-40,172.31.16.21,29.222.169.157,Senegal,Cape Verde,2025-09-02T22:45:29,2025-09-02T22:47:19,110,348186,361143,3283.1181818181817,0,936.1818403733173,3,7.479545693657454,0,0,64869.51600713941,1,password,0.5891700148329317,True,normal
sess-0824,gillronald,dev-10,10.153.183.243,137.199.116.60,Micronesia,Saint Lucia,2025-09-13T03:35:20,2025-09-13T04:03:46,1706,958825,1106457,648.5679953106683,0,1159.0212955306154,1,4.578926917199395,0,0,65789.92605212747,5,password,0.9468127273085273,True,normal
sess-0825,oscar47,dev-16,172.31.99.19,72.190.250.65,Saint Barthelemy,Latvia,2025-08-29T06:43:19,2025-08-29T07:05:25,1326,111711,104985,79.17420814479638,0,4294.373515093101,0,3.1899111048009763,0,0,5991.376971530042,0,kerberos,0.9541394539700783,True,normal
sess-0826,sabrinasmith,dev-9,192.168.191.158,29.78.102.22,Wallis and Futuna,Indonesia,2025-08-30T06:02:34,2025-08-30T06:47:37,2703,685601,621508,229.93266740658527,1,4532.456691231941,3,4.602969535401589,0,0,39962.78743718118,2,password,0.834119140036255,True,normal
sess-0827,pburns,dev-31,192.168.19.225,199.63.187.132,Hungary,Venezuela,2025-09-07T20:45:46,2025-09-07T21:18:43,1977,232729,245695,124.2766818411735,1,3921.4234265540335,0,5.431427861756733,0,1,12949.37534154909,1,kerberos,0.8206938661566717,True,normal
sess-0828,jamesgraham,dev-43,172.27.39.142,15.209.101.34,North Macedonia,Portugal,2025-09-17T04:59:57,2025-09-17T05:25:30,1533,196896,189858,123.84735812133073,0,42.758746611285424,0,4.452516235993095,0,0,41123.72581720565,0,password,0.5291921313194123,True,normal
sess-0829,curtissara,dev-8,192.168.244.152,87.33.105.99,Norfolk Island,Romania,2025-09-07T14:58:44,2025-09-07T15:39:11,2427,190458,206503,85.08570251339101,0,735.1672439843788,0,7.697168114480937,0,1,36103.49999745663,0,kerberos,0.9215283563292155,True,normal
sess-0830,josegibson,dev-37,192.168.126.173,138.84.211.169,American Samoa,Brazil,2025-08-22T02:56:17,2025-08-22T03:17:21,1264,642294,684420,541.4715189873418,0,2603.2111209363475,1,3.438483545811547,0,1,2395.328118006704,2,mfa,0.7944073252608383,True,normal
sess-0831,lsanders,dev-14,10.96.173.112,213.78.109.76,Switzerland,Japan,2025-08-25T05:33:41,2025-08-25T06:08:08,2067,245927,233227,112.83357522980164,0,383.41014899262495,1,6.272882570870692,0,0,32623.527834050226,1,kerberos,0.7445777226494634,True,normal
sess-0832,vincent86,dev-30,192.168.210.190,178.216.13.29,Botswana,North Macedonia,2025-09-02T00:38:01,2025-09-02T01:03:14,1513,257202,238819,157.84467944481165,1,608.2914626787347,0,5.9900918241831835,0,0,56794.54234862359,3,password,0.9260969843300009,True,normal
sess-0833,lisa43,dev-45,192.168.157.191,74.199.11.79,Suriname,Liechtenstein,2025-09-17T13:09:30,2025-09-17T13:45:20,2150,871667,869873,404.5920930232558,2,6415.802379673943,0,4.338240811834246,1,1,49410.430985927705,1,password,0.517879720261949,True,normal
sess-0834,jonesheather,dev-17,192.168.147.161,181.117.213.248,Christmas Island,Holy See (Vatican City State),2025-08-20T19:51:24,2025-08-20T20:19:45,1701,617562,661498,388.8877131099353,1,2536.378943119511,2,7.945196208778978,1,0,52323.655008831316,0,password,0.7575344877142659,True,normal
sess-0835,jameswhite,dev-50,10.108.214.106,96.120.203.150,San Marino,Cocos (Keeling) Islands,2025-08-29T19:11:21,2025-08-29T19:33:54,1353,876142,740821,547.5395417590539,0,1253.431219450765,0,6.016411597252942,0,0,87716.50178666822,0,kerberos,0.8305452801958776,True,normal
sess-0836,tonya67,dev-24,192.168.55.232,213.80.231.192,Belgium,French Polynesia,2025-08-30T01:34:46,2025-08-30T02:16:35,2509,94029,94423,37.63371861299323,5,3641.132516153526,3,5.986994455935765,0,0,25053.120596232275,2,password,0.9730400163489934,True,normal
sess-0837,emartinez,dev-11,172.23.131.81,19.57.212.24,Algeria,Bahamas,2025-08-24T21:52:24,2025-08-24T22:30:29,2285,145492,169718,74.27483588621445,0,1194.896988771849,0,5.2497978818430475,0,0,54489.553392604575,0,kerberos,0.8651166480834526,True,normal
sess-0838,ortegakristina,dev-39,10.3.183.214,49.3.116.39,Venezuela,Libyan Arab Jamahiriya,2025-09-02T16:01:26,2025-09-02T16:33:54,1948,342814,327481,168.11139630390144,0,959.2911805262423,2,4.863885228946433,0,0,92690.61535092423,3,password,0.9603021978981285,False,normal
sess-0839,cassandra55,dev-39,192.168.161.101,165.199.132.202,Papua New Guinea,Iran,2025-09-12T17:22:20,2025-09-12T17:55:38,1998,745365,734395,367.5650650650651,0,418.69573782278536,0,6.869803999116051,0,1,35499.11455801244,4,password,0.9128610037562622,True,normal
sess-0840,hestermorgan,dev-48,10.205.185.211,180.113.144.226,Anguilla,Netherlands,2025-09-08T02:55:37,2025-09-08T03:38:36,2579,833291,817524,316.99263280341216,0,189.17838344525904,1,5.30990412833205,1,1,63168.30067677679,1,password,0.8690823936138575,True,normal
sess-0841,stephanie35,dev-46,172.31.52.213,11.1.200.16,Afghanistan,Northern Mariana Islands,2025-08-26T17:12:00,2025-08-26T17:40:04,1684,516526,589381,349.98871733966746,0,2286.1863729589268,0,4.105329325236084,0,0,62347.68265054049,1,kerberos,0.9365342468849236,True,normal
sess-0842,schultzmorgan,dev-8,192.168.227.124,119.192.168.249,Iran,Saint Vincent and the Grenadines,2025-09-05T09:23:18,2025-09-05T09:37:41,863,1415802,1321609,1531.412514484357,0,1178.9005869400673,1,7.409812139159342,1,0,22455.755511523843,1,password,0.8237612593421347,True,normal
sess-0843,baileysheila,dev-50,172.19.54.238,185.103.83.80,New Caledonia,Congo,2025-09-19T11:44:21,2025-09-19T12:04:34,1213,362381,314435,259.2209398186315,1,2163.2823112768224,1,4.648474433525259,0,0,8731.28883232894,3,password,0.9464141805306412,True,normal
sess-0844,andersonlaura,dev-11,172.30.240.12,111.35.253.133,Zimbabwe,Brazil,2025-08-27T16:48:45,2025-08-27T17:24:40,2155,202273,189500,87.93503480278422,1,351.2091234511166,0,4.829358515744879,0,0,129815.3298265559,0,password,0.6092002938499611,True,normal
sess-0845,johnjackson,dev-20,192.168.54.0,16.239.98.132,Central African Republic,Vanuatu,2025-09-13T03:47:04,2025-09-13T04:03:14,970,1439108,1366563,1408.8278350515463,1,5471.869400228195,2,6.022813323021188,0,1,34111.89092762766,2,kerberos,0.8303209065059124,False,normal
sess-0846,omiranda,dev-7,192.168.243.221,200.126.13.110,Papua New Guinea,Burkina Faso,2025-09-05T14:25:06,2025-09-05T14:58:18,1992,617504,670076,336.3835341365462,1,714.9933278421155,1,5.405659054137326,1,1,33479.68543179982,3,password,0.9297645219971163,False,normal
sess-0847,sdavis,dev-38,172.18.17.192,152.32.239.226,United States Minor Outlying Islands,Saint Barthelemy,2025-09-15T16:48:20,2025-09-15T17:30:53,2553,920548,877140,343.572267920094,2,6650.651693363421,0,7.716898594973755,0,0,6547.554483240446,5,mfa,0.8891062133747483,False,normal
sess-0848,ostokes,dev-2,172.18.206.71,85.198.116.249,Saint Vincent and the Grenadines,Nauru,2025-09-08T06:40:21,2025-09-08T07:15:17,2096,569552,508926,242.80820610687022,0,2619.2008800146746,1,3.5657950329483814,0,0,7640.965472487547,2,kerberos,0.6884249563956084,True,normal
sess-0849,berrydavid,dev-20,172.16.13.192,44.38.160.201,Tanzania,Iceland,2025-08-29T21:14:08,2025-08-29T21:52:53,2325,175652,186091,80.03913978494624,1,2479.0561939068134,0,4.9278144005516005,0,2,87101.70916499554,3,kerberos,0.7985416351645594,False,normal
sess-0850,kelsey28,dev-37,192.168.113.188,64.150.139.117,Mauritania,Timor-Leste,2025-09-18T02:10:40,2025-09-10T08:16:51,2228,1019525,988560,443.6983842010772,1,361.49466160260846,1,3.013971919101923,1,0,64683.299618651494,2,password,0.19281006014089336,True,anomalous
sess-0851,lisaphillips,dev-44,10.233.92.151,108.136.198.234,Cameroon,San Marino,2025-09-05T02:05:53,2025-09-05T02:34:49,1736,1119502,1043651,601.1814516129032,24,32844.0,0,7.761369798143436,0,0,97399.11017836006,2,mfa,0.8339504313424028,True,anomalous
sess-0852,kyle14,dev-25,192.168.110.112,28.13.255.66,Bahamas,Sudan,2025-08-22T10:01:51,2025-08-22T10:26:03,1452,167210,7479450,5151.136363636364,21,85762320.0,2,7.113845507536678,6,0,85762320.0,0,password,0.7793457757974409,True,anomalous
sess-0853,mariaclark,dev-26,192.168.115.60,131.93.63.14,Uzbekistan,Tonga,2025-09-05T22:09:32,2025-09-05T22:38:53,1761,156708,184208,104.60420215786485,0,433.70524830995515,0,4.381326895657124,0,0,4213.070439503848,2,kerberos,0.8190702325564023,True,anomalous
sess-0854,tluna,dev-46,192.168.81.129,199.200.217.167,Guadeloupe,Jamaica,2025-08-29T10:35:28,2025-08-29T11:03:31,1683,1143782,23596980,701.0392156862745,0,609.6152728021814,1,7.843497733718258,0,0,9596.683112182267,21,password,0.8989729666488185,True,anomalous
sess-0855,katherine61,dev-13,192.168.144.146,140.124.99.226,Reunion,Togo,2025-09-19T05:38:13,2025-09-12T18:11:17,2140,349622,388530,181.55607476635515,3,2132.2049626303806,4,7.877409962238806,0,0,30024.64860001602,2,password,0.14490325167113466,True,anomalous
sess-0856,andersonkaren,dev-5,192.168.27.182,168.155.175.150,Kuwait,Palau,2025-09-08T20:47:44,2025-09-08T21:24:57,2233,193057,2305660,103.25391849529781,0,47.787024923386056,54,26.014644999129068,0,2,234061.73788284784,1,password,0.9626921135209459,True,anomalous
sess-0857,scottolson,dev-38,10.100.44.230,176.74.208.68,Guyana,Saint Kitts and Nevis,2025-08-28T16:44:07,2025-08-28T17:08:05,1438,76878,4655550,3237.5173852573016,20,92369261.0,1,5.158908679255154,8,1,92369261.0,2,password,0.6903478953761926,True,anomalous
sess-0858,gregoryvanessa,dev-45,10.218.174.77,138.196.42.8,Vanuatu,Azerbaijan,2025-09-17T16:44:08,2025-09-17T17:36:53,3165,1650442,1959427,619.0922590837283,0,185.44652709064104,0,7.501560705453167,0,1,10798.266202598792,2,kerberos,0.8149381095786005,True,anomalous
sess-0859,terri20,dev-41,10.173.78.3,137.130.36.181,Niue,Saint Helena,2025-08-25T09:55:16,2025-08-25T10:33:13,2277,1316773,56677700,24891.39218269653,19,40841422.0,1,5.053020335744562,7,1,40841422.0,3,kerberos,0.6219270245911674,False,anomalous
sess-0860,austinallen,dev-16,172.21.133.3,152.6.22.197,Singapore,Puerto Rico,2025-09-09T08:42:16,2025-09-09T09:16:40,2064,1065801,963246,466.6889534883721,83,21009.0,1,7.593778384341747,0,2,53968.178655661744,1,password,0.7162954079368874,True,anomalous
sess-0861,phancock,dev-7,172.30.62.104,39.174.22.24,Brazil,Belize,2025-08-25T02:25:19,2025-08-25T02:49:59,1480,106916,100484,67.8945945945946,87,34172.0,0,5.401036038607182,0,0,127988.3980096603,6,password,0.8104371837587739,False,anomalous
sess-0862,gmay,dev-45,10.245.128.207,124.96.210.144,South Africa,Nauru,2025-08-26T16:13:04,2025-08-26T16:51:15,2291,1084061,1139663,497.452204277608,0,24.927843126326394,0,3.0461113679361347,0,0,6472.174563771112,0,kerberos,0.8403723175014464,True,anomalous
sess-0863,pwashington,dev-50,192.168.64.30,68.16.91.47,Rwanda,United States of America,2025-08-29T13:00:37,2025-08-29T13:13:23,766,529844,9948160,649.3577023498694,1,2834.3809522702204,1,3.2490614990160234,0,0,12712.022356678923,10,mfa,0.6328348659456883,True,anomalous
sess-0864,richardhaynes,dev-20,172.31.162.79,71.241.20.92,Sao Tome and Principe,Sao Tome and Principe,2025-09-15T20:15:47,2025-09-15T20:36:48,1261,925525,31195770,824.6304520222046,0,201.98915886989994,1,3.1503611374097296,16,0,24956616.0,3,password,0.709523698581993,True,anomalous
sess-0865,whitecarol,dev-44,10.228.251.181,161.247.254.91,Armenia,Brunei Darussalam,2025-08-30T19:43:49,2025-08-30T20:03:48,1199,841266,21093930,586.4311926605504,0,1028.439042212275,2,7.231230236310054,6,0,16875144.0,2,password,0.9542687932390332,True,anomalous
sess-0866,denisemiller,dev-39,172.17.30.195,71.251.93.128,Madagascar,French Southern Territories,2025-09-17T03:54:42,2025-09-17T16:39:42,2255,392683,392179,173.91529933481152,0,7291.694531138817,1,3.8885040739476646,1,0,87539.51701806017,2,password,0.30348692457315474,False,anomalous
sess-0867,rodneylandry,dev-8,10.23.163.26,201.44.112.55,Palestinian Territory,Martinique,2025-09-16T04:19:15,2025-09-16T04:54:42,2127,514768,5984570,281.36201222378935,0,1277.599425122196,165,19.34204533008804,1,1,36961.19229566035,2,password,0.7702790110460604,False,anomalous
sess-0868,barbaraneal,dev-37,192.168.180.72,141.110.2.171,Portugal,Bolivia,2025-09-11T08:23:13,2025-09-11T09:15:05,3112,1335121,36923790,395.49903598971724,0,2458.811860703328,1,7.1791663045492005,13,0,29539032.0,0,kerberos,0.8985078309444867,True,anomalous
sess-0869,benjaminthomas,dev-3,10.110.156.202,145.192.217.253,Brunei Darussalam,Saint Lucia,2025-08-22T22:08:17,2025-08-22T22:43:01,2084,1562406,26483620,635.4035508637236,0,3219.8654346532776,1,6.6458335140529226,0,0,58340.21279257373,24,kerberos,0.9359104513917607,True,anomalous
sess-0870,piercejorge,dev-23,192.168.204.212,24.34.60.208,Philippines,Jamaica,2025-09-10T05:42:02,2025-09-10T06:17:47,2145,175113,161380,75.23543123543124,1,648.3719548572525,2,4.6299895926780135,0,0,1123.5618590289164,2,password,0.7891192321561408,True,anomalous
sess-0871,chadoconnor,dev-35,192.168.98.160,181.63.215.66,Italy,Swaziland,2025-08-27T16:54:31,2025-08-27T17:37:54,2603,360923,356139,136.81867076450249,0,826.2747666841958,2,3.199368111489578,0,1,12481.640900227323,1,mfa,0.8326028985202126,False,anomalous
sess-0872,victoria66,dev-28,10.126.184.4,71.249.203.72,Martinique,Bouvet Island (Bouvetoya),2025-08-28T04:50:52,2025-08-28T05:19:27,1715,2625619,2599011,1515.4583090379008,0,5041.099648017962,2,5.68537107951663,0,3,153175.28456391825,3,password,0.9040261868315596,True,anomalous
sess-0873,ojones,dev-43,10.170.194.201,180.174.187.122,Trinidad and Tobago,South Georgia and the South Sandwich Islands,2025-09-15T05:46:35,2025-09-16T09:30:16,2128,3110143,2897650,1361.6776315789473,0,2416.0506005794336,0,4.841986851105108,0,0,13334.702574870907,2,password,0.19796963648765453,True,anomalous
sess-0874,garciatiffany,dev-24,10.53.194.234,179.243.189.153,China,Malta,2025-09-03T00:50:20,2025-09-03T01:23:11,1971,116240,123995,62.90969051243024,53,63574.0,2,7.899856448045251,0,0,34607.05488835439,1,kerberos,0.7116950591569047,True,anomalous
sess-0875,wdavis,dev-5,192.168.144.97,4.202.227.49,Ukraine,Australia,2025-09-04T15:10:25,2025-09-04T15:44:03,2018,2172734,70452150,1163.728939544103,0,4633.0840102771635,2,4.099885403270098,5,0,56361720.0,0,mfa,0.8503407853379044,True,anomalous
sess-0876,stacey62,dev-33,172.28.226.132,20.21.18.76,Eritrea,Algeria,2025-08-29T00:57:09,2025-08-29T01:27:26,1817,270757,326119,179.4821133736929,0,188.86062915972792,3,7.855145656225498,0,0,42937.52189599862,5,kerberos,0.8574335070309472,False,anomalous
sess-0877,dianethomas,dev-42,192.168.27.17,219.216.70.69,Russian Federation,Slovakia (Slovak Republic),2025-09-15T03:34:35,2025-09-14T16:44:36,1364,986624,857370,628.5703812316716,0,1097.8764756176877,0,3.0746448361800884,0,1,8198.955637059118,1,password,0.3396706944461312,True,anomalous
sess-0878,lmann,dev-22,172.30.255.79,12.105.197.88,Zambia,Japan,2025-09-19T03:39:06,2025-09-19T07:37:22,1494,450537,485457,324.93775100401604,0,4048.547706442064,4,3.1411552647453407,0,0,25638.472282130202,1,password,0.25774631688193606,False,anomalous
sess-0879,cynthia14,dev-1,172.18.226.110,132.232.138.160,Saint Lucia,Dominican Republic,2025-09-13T02:17:24,2025-08-31T20:35:29,160,169561,210059,1312.86875,0,326.7534629836814,0,7.484396475710938,3,0,7010.851938770157,1,password,0.39858502094251913,True,anomalous
sess-0880,millerjustin,dev-27,172.16.87.156,203.118.69.24,Philippines,Malawi,2025-08-28T18:23:17,2025-08-28T19:01:02,2265,142091,4718370,69.43885209713024,0,4229.6037265924115,0,4.0987345831405255,14,1,3774696.0,1,password,0.8374467624462877,False,anomalous
sess-0881,rjimenez,dev-32,192.168.63.215,44.43.249.132,United States Minor Outlying Islands,Switzerland,2025-08-27T08:58:05,2025-08-27T09:37:52,2387,422765,19702550,8254.105571847507,14,62310244.0,1,6.628845078361803,11,0,62310244.0,4,password,0.81307849408765,True,anomalous
sess-0882,vpark,dev-7,172.17.90.250,138.201.59.216,Peru,Venezuela,2025-08-21T02:30:40,2025-08-21T03:04:09,2009,257422,3030360,150.83922349427576,2,671.55644115269,114,22.085379302981508,0,3,25832.75203247604,3,kerberos,0.6414468597475841,True,anomalous
sess-0883,gregoryrichardson,dev-28,10.26.16.108,56.67.22.183,Chile,Holy See (Vatican City State),2025-09-15T03:57:29,2025-09-15T04:17:39,1210,592294,652512,539.2661157024793,1,2340.9608258236262,2,4.101234702156859,0,1,26678.388136786063,3,password,0.7605876094492109,True,anomalous
sess-0884,robin38,dev-24,10.247.92.30,45.162.223.90,Afghanistan,Saint Pierre and Miquelon,2025-08-26T05:56:38,2025-08-26T06:29:11,1953,1422295,1696050,868.4331797235023,0,357.69411638804337,1,5.231668702204139,0,0,6065.780123541224,1,password,0.6787041544894475,True,anomalous
sess-0885,trobinson,dev-41,192.168.18.35,207.231.248.63,Azerbaijan,Guinea-Bissau,2025-09-17T08:45:59,2025-09-17T09:10:26,1467,925266,18538400,631.8473074301295,1,2799.7934191667446,0,4.756795071658904,0,0,10274.947851610417,29,kerberos,0.871193418100292,False,anomalous
sess-0886,wmurphy,dev-30,10.95.80.16,32.145.57.53,Bolivia,Jersey,2025-09-18T05:20:10,2025-08-21T01:48:19,3327,235692,229959,69.1190261496844,0,876.2312272135913,0,6.594549076626055,0,1,4522.7436138206485,6,password,0.3178727765522113,True,anomalous
sess-0887,ricerachel,dev-46,172.31.152.225,80.2.53.54,Czech Republic,Latvia,2025-08-30T08:10:24,2025-08-30T08:20:30,606,3333990,2779945,4587.36798679868,75,14661.0,1,5.99126465258526,0,0,1049.1347410503292,2,kerberos,0.7774465538838354,True,anomalous
sess-0888,kevin62,dev-10,192.168.55.166,197.193.230.185,Central African Republic,Burundi,2025-09-08T22:38:38,2025-09-08T23:14:29,2151,5228407,5334086,2479.816829381683,38,70445.0,2,7.9902401086378685,0,0,22325.283363878356,1,mfa,0.9365751952245157,False,anomalous
sess-0889,tsmith,dev-28,10.145.222.97,89.64.61.228,Italy,Samoa,2025-09-06T22:09:06,2025-09-06T22:28:15,1149,407349,18140750,15788.294168842473,41,41555379.0,1,7.9535461978095405,8,0,41555379.0,0,kerberos,0.9010888112666006,True,anomalous
